time;Sp;Ipg1;Ipg2;Sc;Icg1;Icg2;N;
3950;0.782276;143.848;473.327;0.265194;0.318119;170.615;789.155;
3960;0.782671;143.615;473.887;0.264612;0.314388;170.311;789.175;
3970;0.783066;143.384;474.446;0.264031;0.3107;170.008;789.196;
3980;0.78346;143.153;475.004;0.263452;0.307056;169.705;789.216;
3990;0.783854;142.923;475.56;0.262874;0.303454;169.403;789.236;
4000;0.784247;142.694;476.116;0.262298;0.299895;169.101;789.256;
4010;0.784639;142.465;476.67;0.261723;0.296376;168.799;789.276;
4020;0.785031;142.237;477.223;0.261149;0.292899;168.497;789.297;
4030;0.785423;142.01;477.775;0.260577;0.289463;168.196;789.317;
4040;0.785814;141.784;478.325;0.260006;0.286066;167.896;789.337;
4050;0.786204;141.559;478.874;0.259437;0.282709;167.596;789.357;
4060;0.786594;141.334;479.423;0.258869;0.279391;167.296;789.377;
4070;0.786983;141.11;479.969;0.258303;0.276112;166.996;789.397;
4080;0.787371;140.886;480.515;0.257738;0.272872;166.697;789.417;
4090;0.787759;140.664;481.06;0.257174;0.269669;166.398;789.437;
4100;0.788147;140.442;481.603;0.256612;0.266503;166.1;789.457;
4110;0.788534;140.221;482.145;0.256051;0.263375;165.802;789.476;
4120;0.78892;140.001;482.686;0.255491;0.260283;165.504;789.496;
4130;0.789306;139.781;483.226;0.254933;0.257227;165.207;789.516;
4140;0.789691;139.562;483.765;0.254376;0.254206;164.91;789.536;
4150;0.790076;139.344;484.302;0.253821;0.251221;164.614;789.555;
4160;0.79046;139.127;484.839;0.253267;0.248271;164.318;789.575;
4170;0.790844;138.91;485.374;0.252714;0.245356;164.022;789.595;
4180;0.791227;138.694;485.908;0.252163;0.242474;163.727;789.614;
4190;0.791609;138.479;486.44;0.251613;0.239626;163.432;789.634;
4200;0.791991;138.264;486.972;0.251064;0.236811;163.138;789.654;
4210;0.792373;138.05;487.503;0.250517;0.23403;162.843;789.673;
4220;0.792753;137.837;488.032;0.249971;0.23128;162.55;789.693;
4230;0.793134;137.625;488.56;0.249426;0.228563;162.256;789.712;
4240;0.793513;137.413;489.087;0.248883;0.225878;161.963;789.731;
4250;0.793892;137.202;489.613;0.248341;0.223224;161.671;789.751;
4260;0.794271;136.991;490.138;0.2478;0.220601;161.378;789.77;
4270;0.794649;136.782;490.661;0.247261;0.218008;161.087;789.79;
4280;0.795027;136.573;491.184;0.246723;0.215446;160.795;789.809;
4290;0.795404;136.364;491.705;0.246186;0.212914;160.504;789.828;
4300;0.79578;136.157;492.225;0.24565;0.210412;160.213;789.847;
4310;0.796156;135.95;492.745;0.245116;0.207938;159.923;789.867;
4320;0.796531;135.743;493.262;0.244583;0.205494;159.633;789.886;
4330;0.796906;135.538;493.779;0.244052;0.203078;159.344;789.905;
4340;0.79728;135.333;494.295;0.243521;0.200691;159.055;789.924;
4350;0.797654;135.129;494.81;0.242992;0.198331;158.766;789.943;
4360;0.798027;134.925;495.323;0.242464;0.195999;158.477;789.962;
4370;0.798399;134.722;495.835;0.241938;0.193695;158.19;789.981;
4380;0.798771;134.52;496.347;0.241413;0.191417;157.902;790;
4390;0.799142;134.318;496.857;0.240889;0.189166;157.615;790.019;
4400;0.799513;134.117;497.366;0.240366;0.186941;157.328;790.038;
4410;0.799884;133.917;497.874;0.239844;0.184742;157.041;790.057;
4420;0.800253;133.717;498.381;0.239324;0.182569;156.755;790.076;
4430;0.800623;133.518;498.887;0.238805;0.180422;156.47;790.094;
4440;0.800991;133.32;499.391;0.238287;0.178299;156.185;790.113;
4450;0.801359;133.122;499.895;0.237771;0.176202;155.9;790.132;
4460;0.801727;132.925;500.397;0.237255;0.174128;155.615;790.151;
4470;0.802094;132.729;500.899;0.236741;0.17208;155.331;790.169;
4480;0.80246;132.533;501.399;0.236228;0.170055;155.047;790.188;
4490;0.802826;132.338;501.898;0.235716;0.168054;154.764;790.207;
4500;0.803192;132.143;502.396;0.235206;0.166076;154.481;790.225;
4510;0.803557;131.95;502.893;0.234697;0.164122;154.199;790.244;
4520;0.803921;131.756;503.389;0.234189;0.16219;153.917;790.262;
4530;0.804285;131.564;503.884;0.233682;0.160281;153.635;790.281;
4540;0.804648;131.372;504.378;0.233176;0.158394;153.353;790.299;
4550;0.80501;131.18;504.871;0.232671;0.15653;153.072;790.318;
4560;0.805373;130.99;505.363;0.232168;0.154687;152.792;790.336;
4570;0.805734;130.799;505.853;0.231666;0.152866;152.512;790.355;
4580;0.806095;130.61;506.343;0.231165;0.151066;152.232;790.373;
4590;0.806456;130.421;506.832;0.230665;0.149287;151.952;790.391;
4600;0.806815;130.233;507.319;0.230167;0.147529;151.673;790.41;
4610;0.807175;130.045;507.806;0.229669;0.145792;151.395;790.428;
4620;0.807534;129.858;508.291;0.229173;0.144075;151.117;790.446;
4630;0.807892;129.672;508.775;0.228678;0.142378;150.839;790.464;
4640;0.80825;129.486;509.259;0.228184;0.140701;150.561;790.483;
4650;0.808607;129.3;509.741;0.227691;0.139044;150.284;790.501;
4660;0.808964;129.116;510.222;0.227199;0.137406;150.007;790.519;
4670;0.80932;128.932;510.702;0.226709;0.135787;149.731;790.537;
4680;0.809675;128.748;511.182;0.22622;0.134188;149.455;790.555;
4690;0.81003;128.565;511.66;0.225731;0.132607;149.18;790.573;
4700;0.810385;128.383;512.137;0.225244;0.131044;148.905;790.591;
4710;0.810739;128.201;512.613;0.224758;0.1295;148.63;790.609;
4720;0.811092;128.02;513.088;0.224273;0.127974;148.356;790.627;
4730;0.811445;127.84;513.562;0.22379;0.126466;148.082;790.645;
4740;0.811797;127.66;514.035;0.223307;0.124976;147.808;790.663;
4750;0.812149;127.48;514.507;0.222826;0.123503;147.535;790.681;
4760;0.8125;127.301;514.978;0.222345;0.122047;147.262;790.698;
4770;0.812851;127.123;515.448;0.221866;0.120609;146.99;790.716;
4780;0.813201;126.946;515.917;0.221388;0.119187;146.718;790.734;
4790;0.813551;126.768;516.385;0.220911;0.117782;146.446;790.752;
4800;0.8139;126.592;516.852;0.220435;0.116393;146.175;790.769;
4810;0.814248;126.416;517.318;0.21996;0.115021;145.904;790.787;
4820;0.814597;126.241;517.783;0.219486;0.113665;145.634;790.805;
4830;0.814944;126.066;518.247;0.219014;0.112325;145.364;790.822;
4840;0.815291;125.891;518.71;0.218542;0.111;145.094;790.84;
4850;0.815637;125.718;519.172;0.218072;0.109691;144.825;790.857;
4860;0.815983;125.545;519.633;0.217602;0.108398;144.556;790.875;
4870;0.816329;125.372;520.093;0.217134;0.107119;144.287;790.892;
4880;0.816673;125.2;520.552;0.216667;0.105856;144.019;790.91;
4890;0.817018;125.028;521.01;0.2162;0.104607;143.751;790.927;
4900;0.817361;124.857;521.467;0.215735;0.103373;143.484;790.945;
4910;0.817705;124.687;521.923;0.215271;0.102154;143.217;790.962;
4920;0.818047;124.517;522.378;0.214808;0.100949;142.951;790.979;
4930;0.818389;124.348;522.832;0.214346;0.0997576;142.685;790.997;
4940;0.818731;124.179;523.285;0.213885;0.0985806;142.419;791.014;
4950;0.819072;124.011;523.737;0.213426;0.0974174;142.153;791.031;
4960;0.819413;123.843;524.188;0.212967;0.0962679;141.888;791.048;
4970;0.819753;123.676;524.638;0.212509;0.0951319;141.624;791.066;
4980;0.820092;123.509;525.088;0.212052;0.0940092;141.36;791.083;
4990;0.820431;123.343;525.536;0.211597;0.0928997;141.096;791.1;
5000;0.820769;123.178;525.983;0.211142;0.0918033;140.832;791.117;
5010;0.821107;123.012;526.43;0.210689;0.0907197;140.569;791.134;
5020;0.821445;122.848;526.875;0.210236;0.0896488;140.307;791.151;
5030;0.821781;122.684;527.32;0.209784;0.0885906;140.045;791.168;
5040;0.822118;122.52;527.763;0.209334;0.0875447;139.783;791.185;
5050;0.822454;122.357;528.206;0.208884;0.0865112;139.521;791.202;
5060;0.822789;122.195;528.647;0.208436;0.0854898;139.26;791.219;
5070;0.823123;122.033;529.088;0.207988;0.0844804;138.999;791.236;
5080;0.823458;121.871;529.528;0.207542;0.0834829;138.739;791.253;
5090;0.823791;121.711;529.966;0.207097;0.0824971;138.479;791.27;
5100;0.824124;121.55;530.404;0.206652;0.0815229;138.22;791.286;
5110;0.824457;121.39;530.841;0.206209;0.0805601;137.961;791.303;
5120;0.824789;121.231;531.277;0.205766;0.0796087;137.702;791.32;
5130;0.825121;121.072;531.712;0.205325;0.0786684;137.443;791.337;
5140;0.825452;120.913;532.146;0.204884;0.0777392;137.185;791.353;
5150;0.825782;120.756;532.58;0.204445;0.0768209;136.928;791.37;
5160;0.826112;120.598;533.012;0.204006;0.0759134;136.671;791.387;
5170;0.826442;120.441;533.443;0.203569;0.0750166;136.414;791.403;
5180;0.826771;120.285;533.874;0.203132;0.0741304;136.157;791.42;
5190;0.827099;120.129;534.303;0.202697;0.0732545;135.901;791.436;
5200;0.827427;119.973;534.732;0.202262;0.072389;135.646;791.453;
5210;0.827754;119.818;535.159;0.201829;0.0715336;135.391;791.469;
5220;0.828081;119.664;535.586;0.201396;0.0706883;135.136;791.486;
5230;0.828407;119.51;536.012;0.200965;0.069853;134.881;791.502;
5240;0.828733;119.357;536.437;0.200534;0.0690274;134.627;791.519;
5250;0.829059;119.204;536.861;0.200104;0.0682116;134.373;791.535;
5260;0.829383;119.051;537.284;0.199676;0.0674054;134.12;791.552;
5270;0.829708;118.899;537.706;0.199248;0.0666087;133.867;791.568;
5280;0.830031;118.747;538.128;0.198821;0.0658213;133.614;791.584;
5290;0.830354;118.596;538.548;0.198395;0.0650432;133.362;791.6;
5300;0.830677;118.446;538.968;0.19797;0.0642743;133.111;791.617;
5310;0.830999;118.295;539.386;0.197546;0.0635144;132.859;791.633;
5320;0.831321;118.146;539.804;0.197123;0.0627635;132.608;791.649;
5330;0.831642;117.997;540.221;0.196701;0.0620214;132.357;791.665;
5340;0.831963;117.848;540.637;0.19628;0.061288;132.107;791.681;
5350;0.832283;117.699;541.052;0.19586;0.0605633;131.857;791.697;
5360;0.832602;117.552;541.466;0.19544;0.0598471;131.608;791.713;
5370;0.832922;117.404;541.879;0.195022;0.0591394;131.359;791.73;
5380;0.83324;117.257;542.292;0.194605;0.0584399;131.11;791.746;
5390;0.833558;117.111;542.703;0.194188;0.0577487;130.862;791.762;
5400;0.833876;116.965;543.114;0.193773;0.0570657;130.614;791.778;
5410;0.834193;116.819;543.524;0.193358;0.0563907;130.366;791.793;
5420;0.834509;116.674;543.933;0.192944;0.0557236;130.119;791.809;
5430;0.834825;116.53;544.341;0.192531;0.0550644;129.872;791.825;
5440;0.835141;116.385;544.748;0.19212;0.054413;129.626;791.841;
5450;0.835456;116.242;545.154;0.191709;0.0537692;129.38;791.857;
5460;0.83577;116.098;545.56;0.191298;0.053133;129.134;791.873;
5470;0.836084;115.956;545.964;0.190889;0.0525043;128.889;791.888;
5480;0.836397;115.813;546.368;0.190481;0.051883;128.644;791.904;
5490;0.83671;115.671;546.771;0.190074;0.0512691;128.4;791.92;
5500;0.837023;115.53;547.173;0.189667;0.0506624;128.155;791.936;
5510;0.837335;115.389;547.574;0.189262;0.0500628;127.912;791.951;
5520;0.837646;115.248;547.975;0.188857;0.0494703;127.668;791.967;
5530;0.837957;115.108;548.374;0.188453;0.0488848;127.425;791.982;
5540;0.838267;114.968;548.773;0.18805;0.0483061;127.183;791.998;
5550;0.838577;114.829;549.17;0.187648;0.0477343;126.94;792.014;
5560;0.838887;114.69;549.567;0.187247;0.0471693;126.699;792.029;
5570;0.839195;114.551;549.963;0.186847;0.0466108;126.457;792.045;
5580;0.839504;114.413;550.359;0.186448;0.046059;126.216;792.06;
5590;0.839812;114.276;550.753;0.186049;0.0455137;125.975;792.075;
5600;0.840119;114.138;551.147;0.185652;0.0449748;125.735;792.091;
5610;0.840426;114.002;551.539;0.185255;0.0444423;125.495;792.106;
5620;0.840732;113.865;551.931;0.184859;0.043916;125.256;792.122;
5630;0.841038;113.729;552.322;0.184464;0.043396;125.016;792.137;
5640;0.841343;113.594;552.713;0.18407;0.0428821;124.778;792.152;
5650;0.841648;113.459;553.102;0.183677;0.0423742;124.539;792.168;
5660;0.841953;113.324;553.491;0.183284;0.0418723;124.301;792.183;
5670;0.842256;113.19;553.878;0.182893;0.0413764;124.063;792.198;
5680;0.84256;113.056;554.265;0.182502;0.0408863;123.826;792.213;
5690;0.842863;112.922;554.651;0.182112;0.040402;123.589;792.228;
5700;0.843165;112.789;555.037;0.181723;0.0399234;123.353;792.243;
5710;0.843467;112.657;555.421;0.181335;0.0394504;123.117;792.259;
5720;0.843768;112.525;555.805;0.180948;0.0389831;122.881;792.274;
5730;0.844069;112.393;556.188;0.180562;0.0385212;122.645;792.289;
5740;0.844369;112.261;556.57;0.180176;0.0380648;122.41;792.304;
5750;0.844669;112.13;556.951;0.179791;0.0376138;122.176;792.319;
5760;0.844968;112;557.331;0.179407;0.0371681;121.941;792.334;
5770;0.845267;111.869;557.711;0.179024;0.0367276;121.707;792.349;
5780;0.845566;111.74;558.09;0.178642;0.0362924;121.474;792.364;
5790;0.845863;111.61;558.468;0.178261;0.0358623;121.241;792.379;
5800;0.846161;111.481;558.845;0.17788;0.0354372;121.008;792.393;
5810;0.846458;111.353;559.221;0.1775;0.0350172;120.776;792.408;
5820;0.846754;111.224;559.597;0.177122;0.0346022;120.544;792.423;
5830;0.84705;111.097;559.971;0.176743;0.034192;120.312;792.438;
5840;0.847345;110.969;560.345;0.176366;0.0337867;120.081;792.453;
5850;0.84764;110.842;560.719;0.17599;0.0333862;119.85;792.467;
5860;0.847935;110.715;561.091;0.175614;0.0329904;119.619;792.482;
5870;0.848228;110.589;561.463;0.175239;0.0325992;119.389;792.497;
5880;0.848522;110.463;561.834;0.174865;0.0322127;119.159;792.511;
5890;0.848815;110.338;562.204;0.174492;0.0318308;118.93;792.526;
5900;0.849107;110.212;562.573;0.17412;0.0314533;118.701;792.541;
5910;0.849399;110.088;562.941;0.173748;0.0310804;118.472;792.555;
5920;0.849691;109.963;563.309;0.173378;0.0307118;118.244;792.57;
5930;0.849982;109.839;563.676;0.173008;0.0303476;118.016;792.584;
5940;0.850272;109.716;564.042;0.172639;0.0299877;117.788;792.599;
5950;0.850562;109.592;564.408;0.17227;0.029632;117.561;792.613;
5960;0.850852;109.47;564.772;0.171903;0.0292805;117.334;792.628;
5970;0.851141;109.347;565.136;0.171536;0.0289332;117.108;792.642;
5980;0.851429;109.225;565.499;0.17117;0.02859;116.881;792.657;
5990;0.851717;109.103;565.861;0.170805;0.0282509;116.656;792.671;
6000;0.852005;108.982;566.223;0.17044;0.0279157;116.43;792.685;
6010;0.852292;108.861;566.584;0.170077;0.0275846;116.205;792.7;
6020;0.852578;108.74;566.944;0.169714;0.0272573;115.981;792.714;
6030;0.852865;108.62;567.303;0.169352;0.0269339;115.756;792.728;
6040;0.85315;108.5;567.661;0.168991;0.0266143;115.533;792.742;
6050;0.853435;108.38;568.019;0.16863;0.0262985;115.309;792.757;
6060;0.85372;108.261;568.376;0.168271;0.0259865;115.086;792.771;
6070;0.854004;108.142;568.732;0.167912;0.0256781;114.863;792.785;
6080;0.854288;108.024;569.088;0.167554;0.0253733;114.641;792.799;
6090;0.854571;107.906;569.442;0.167196;0.0250722;114.419;792.813;
6100;0.854854;107.788;569.796;0.16684;0.0247746;114.197;792.827;
6110;0.855136;107.67;570.149;0.166484;0.0244806;113.975;792.841;
6120;0.855418;107.553;570.502;0.166129;0.02419;113.755;792.855;
6130;0.855699;107.437;570.853;0.165775;0.0239029;113.534;792.869;
6140;0.85598;107.32;571.204;0.165421;0.0236191;113.314;792.883;
6150;0.85626;107.204;571.555;0.165069;0.0233387;113.094;792.897;
6160;0.85654;107.089;571.904;0.164717;0.0230617;112.874;792.911;
6170;0.85682;106.973;572.253;0.164365;0.0227879;112.655;792.925;
6180;0.857098;106.858;572.601;0.164015;0.0225173;112.436;792.939;
6190;0.857377;106.744;572.948;0.163665;0.02225;112.218;792.953;
6200;0.857655;106.629;573.295;0.163316;0.0219858;112;792.967;
6210;0.857932;106.515;573.64;0.162968;0.0217247;111.782;792.981;
6220;0.858209;106.402;573.985;0.162621;0.0214667;111.565;792.994;
6230;0.858486;106.289;574.33;0.162274;0.0212118;111.348;793.008;
6240;0.858762;106.176;574.673;0.161928;0.0209599;111.131;793.022;
6250;0.859038;106.063;575.016;0.161583;0.020711;110.915;793.036;
6260;0.859313;105.951;575.358;0.161238;0.020465;110.699;793.049;
6270;0.859587;105.839;575.7;0.160894;0.0202219;110.483;793.063;
6280;0.859862;105.727;576.041;0.160551;0.0199817;110.268;793.077;
6290;0.860135;105.616;576.381;0.160209;0.0197443;110.053;793.09;
6300;0.860408;105.505;576.72;0.159868;0.0195098;109.839;793.104;
6310;0.860681;105.395;577.058;0.159527;0.019278;109.625;793.117;
6320;0.860954;105.284;577.396;0.159187;0.019049;109.411;793.131;
6330;0.861225;105.174;577.733;0.158847;0.0188227;109.198;793.144;
6340;0.861497;105.065;578.07;0.158509;0.018599;108.985;793.158;
6350;0.861768;104.956;578.405;0.158171;0.0183781;108.772;793.171;
6360;0.862038;104.847;578.74;0.157834;0.0181597;108.56;793.185;
6370;0.862308;104.738;579.075;0.157497;0.0179439;108.348;793.198;
6380;0.862578;104.63;579.408;0.157161;0.0177307;108.136;793.212;
6390;0.862847;104.522;579.741;0.156826;0.0175199;107.925;793.225;
6400;0.863115;104.414;580.073;0.156492;0.0173117;107.714;793.238;
6410;0.863383;104.307;580.405;0.156159;0.017106;107.503;793.252;
6420;0.863651;104.2;580.736;0.155826;0.0169027;107.293;793.265;
6430;0.863918;104.093;581.066;0.155494;0.0167018;107.083;793.278;
6440;0.864185;103.987;581.395;0.155162;0.0165032;106.874;793.291;
6450;0.864451;103.881;581.724;0.154831;0.0163071;106.665;793.305;
6460;0.864717;103.775;582.052;0.154501;0.0161132;106.456;793.318;
6470;0.864982;103.669;582.379;0.154172;0.0159217;106.248;793.331;
6480;0.865247;103.564;582.705;0.153843;0.0157324;106.039;793.344;
6490;0.865512;103.459;583.031;0.153516;0.0155453;105.832;793.357;
6500;0.865776;103.355;583.357;0.153188;0.0153605;105.624;793.37;
6510;0.866039;103.251;583.681;0.152862;0.0151779;105.417;793.383;
6520;0.866302;103.147;584.005;0.152536;0.0149974;105.211;793.396;
6530;0.866565;103.043;584.328;0.152211;0.0148191;105.004;793.409;
6540;0.866827;102.94;584.651;0.151886;0.0146429;104.798;793.422;
6550;0.867088;102.837;584.972;0.151563;0.0144687;104.593;793.435;
6560;0.86735;102.734;585.294;0.15124;0.0142967;104.387;793.448;
6570;0.86761;102.632;585.614;0.150917;0.0141266;104.183;793.461;
6580;0.867871;102.53;585.934;0.150596;0.0139586;103.978;793.474;
6590;0.868131;102.428;586.253;0.150275;0.0137926;103.774;793.487;
6600;0.86839;102.327;586.571;0.149954;0.0136285;103.57;793.5;
6610;0.868649;102.226;586.889;0.149635;0.0134664;103.366;793.513;
6620;0.868907;102.125;587.206;0.149316;0.0133062;103.163;793.525;
6630;0.869165;102.024;587.522;0.148998;0.0131479;102.96;793.538;
6640;0.869423;101.924;587.838;0.14868;0.0129915;102.758;793.551;
6650;0.86968;101.824;588.153;0.148363;0.012837;102.556;793.564;
6660;0.869937;101.724;588.468;0.148047;0.0126842;102.354;793.576;
6670;0.870193;101.625;588.781;0.147731;0.0125333;102.152;793.589;
6680;0.870449;101.526;589.094;0.147416;0.0123842;101.951;793.602;
6690;0.870704;101.427;589.407;0.147102;0.0122368;101.751;793.614;
6700;0.870959;101.328;589.719;0.146789;0.0120912;101.55;793.627;
6710;0.871214;101.23;590.03;0.146476;0.0119474;101.35;793.64;
6720;0.871468;101.132;590.34;0.146164;0.0118052;101.15;793.652;
6730;0.871721;101.035;590.65;0.145852;0.0116647;100.951;793.665;
6740;0.871974;100.937;590.959;0.145541;0.0115259;100.752;793.677;
6750;0.872227;100.84;591.268;0.145231;0.0113887;100.553;793.69;
6760;0.872479;100.743;591.575;0.144921;0.0112531;100.355;793.702;
6770;0.872731;100.647;591.883;0.144612;0.0111192;100.157;793.715;
6780;0.872982;100.551;592.189;0.144304;0.0109868;99.9592;793.727;
6790;0.873233;100.455;592.495;0.143997;0.010856;99.7619;793.74;
6800;0.873484;100.359;592.8;0.14369;0.0107268;99.5649;793.752;
6810;0.873734;100.263;593.105;0.143383;0.0105991;99.3683;793.764;
6820;0.873983;100.168;593.409;0.143078;0.0104729;99.172;793.777;
6830;0.874232;100.074;593.712;0.142773;0.0103482;98.976;793.789;
6840;0.874481;99.979;594.015;0.142468;0.010225;98.7804;793.801;
6850;0.874729;99.8847;594.317;0.142165;0.0101033;98.5851;793.814;
6860;0.874977;99.7907;594.618;0.141862;0.00998299;98.3901;793.826;
6870;0.875224;99.6969;594.919;0.141559;0.00986412;98.1955;793.838;
6880;0.875471;99.6034;595.219;0.141257;0.00974666;98.0012;793.85;
6890;0.875718;99.5102;595.519;0.140956;0.00963059;97.8073;793.862;
6900;0.875964;99.4173;595.817;0.140656;0.0095159;97.6136;793.875;
6910;0.876209;99.3246;596.116;0.140356;0.00940257;97.4204;793.887;
6920;0.876454;99.2323;596.413;0.140057;0.00929059;97.2274;793.899;
6930;0.876699;99.1401;596.71;0.139758;0.00917994;97.0348;793.911;
6940;0.876944;99.0483;597.007;0.13946;0.0090706;96.8426;793.923;
6950;0.877187;98.9567;597.302;0.139163;0.00896256;96.6506;793.935;
6960;0.877431;98.8654;597.597;0.138866;0.0088558;96.4591;793.947;
6970;0.877674;98.7743;597.892;0.13857;0.00875031;96.2678;793.959;
6980;0.877916;98.6835;598.186;0.138275;0.00864607;96.0769;793.971;
6990;0.878159;98.593;598.479;0.13798;0.00854306;95.8863;793.983;
7000;0.8784;98.5027;598.772;0.137686;0.00844129;95.696;793.995;
7010;0.878641;98.4127;599.064;0.137392;0.00834072;95.5061;794.007;
7020;0.878882;98.3229;599.355;0.137099;0.00824134;95.3165;794.019;
7030;0.879123;98.2334;599.646;0.136807;0.00814315;95.1272;794.03;
